Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(5.0159, grad_fn=<MeanBackward1>) 0
tensor(0.9518, grad_fn=<MeanBackward1>) 45800
tensor(0.9118, grad_fn=<MeanBackward1>) 45900
tensor(2.2400, grad_fn=<MeanBackward1>) 46000
tensor(1.0315, grad_fn=<MeanBackward1>) 46100
tensor(1.5702, grad_fn=<MeanBackward1>) 46200
tensor(1.2925, grad_fn=<MeanBackward1>) 46300
tensor(1.2178, grad_fn=<MeanBackward1>) 46400
tensor(0.9659, grad_fn=<MeanBackward1>) 46500
tensor(1.9464, grad_fn=<MeanBackward1>) 46600
tensor(1.4080, grad_fn=<MeanBackward1>) 46700
tensor(1.4292, grad_fn=<MeanBackward1>) 46800
tensor(1.3135, grad_fn=<MeanBackward1>) 46900
tensor(0.9456, grad_fn=<MeanBackward1>) 47000
tensor(1.0524, grad_fn=<MeanBackward1>) 47100
tensor(2.2368, grad_fn=<MeanBackward1>) 47200
tensor(1.0771, grad_fn=<MeanBackward1>) 47300
tensor(2.2555, grad_fn=<MeanBackward1>) 47400
tensor(0.9819, grad_fn=<MeanBackward1>) 47500
tensor(2.6747, grad_fn=<MeanBackward1>) 47600
tensor(1.1164, grad_fn=<MeanBackward1>) 47700
tensor(0.8918, grad_fn=<MeanBackward1>) 47800
tensor(1.8452, grad_fn=<MeanBackward1>) 47900
tensor(0.7881, grad_fn=<MeanBackward1>) 48000
tensor(0.9699, grad_fn=<MeanBackward1>) 48100
tensor(1.0290, grad_fn=<MeanBackward1>) 48200
tensor(2.7997, grad_fn=<MeanBackward1>) 48300
tensor(1.3643, grad_fn=<MeanBackward1>) 48400
tensor(1.0685, grad_fn=<MeanBackward1>) 48500
tensor(0.9347, grad_fn=<MeanBackward1>) 48600
tensor(1.5411, grad_fn=<MeanBackward1>) 48700
tensor(1.2275, grad_fn=<MeanBackward1>) 48800
tensor(5.2071, grad_fn=<MeanBackward1>) 48900
tensor(2.1935, grad_fn=<MeanBackward1>) 49000
tensor(1.4024, grad_fn=<MeanBackward1>) 49100
tensor(1.3966, grad_fn=<MeanBackward1>) 49200
tensor(1.2045, grad_fn=<MeanBackward1>) 49300
tensor(0.9949, grad_fn=<MeanBackward1>) 49400
tensor(1.3451, grad_fn=<MeanBackward1>) 49500
tensor(0.8829, grad_fn=<MeanBackward1>) 49600
tensor(1.4499, grad_fn=<MeanBackward1>) 49700
tensor(2.7192, grad_fn=<MeanBackward1>) 49800
tensor(1.1808, grad_fn=<MeanBackward1>) 49900
tensor(1.2635, grad_fn=<MeanBackward1>) 50000
tensor(3.0784, grad_fn=<MeanBackward1>) 50100
tensor(0.8914, grad_fn=<MeanBackward1>) 50200
tensor(4.8493, grad_fn=<MeanBackward1>) 50300
tensor(1.5277, grad_fn=<MeanBackward1>) 50400
tensor(1.3713, grad_fn=<MeanBackward1>) 50500
tensor(2.9269, grad_fn=<MeanBackward1>) 50600
tensor(1.0130, grad_fn=<MeanBackward1>) 50700
tensor(1.1416, grad_fn=<MeanBackward1>) 50800
tensor(7.6217, grad_fn=<MeanBackward1>) 50900
tensor(3.2980, grad_fn=<MeanBackward1>) 51000
tensor(1.9364, grad_fn=<MeanBackward1>) 51100
tensor(1.7088, grad_fn=<MeanBackward1>) 51200
tensor(3.1812, grad_fn=<MeanBackward1>) 51300
tensor(1.4402, grad_fn=<MeanBackward1>) 51400
tensor(4.6748, grad_fn=<MeanBackward1>) 51500
tensor(1.1632, grad_fn=<MeanBackward1>) 51600
tensor(5.0046, grad_fn=<MeanBackward1>) 51700
tensor(2.3164, grad_fn=<MeanBackward1>) 51800
tensor(1.1447, grad_fn=<MeanBackward1>) 51900
tensor(1.2514, grad_fn=<MeanBackward1>) 52000
tensor(1.0192, grad_fn=<MeanBackward1>) 52100
tensor(0.8665, grad_fn=<MeanBackward1>) 52200
tensor(2.0455, grad_fn=<MeanBackward1>) 52300
tensor(3.8328, grad_fn=<MeanBackward1>) 52400
tensor(1.5652, grad_fn=<MeanBackward1>) 52500
tensor(2.3935, grad_fn=<MeanBackward1>) 52600
tensor(3.2219, grad_fn=<MeanBackward1>) 52700
tensor(1.5702, grad_fn=<MeanBackward1>) 52800
tensor(1.2288, grad_fn=<MeanBackward1>) 52900
tensor(1.2021, grad_fn=<MeanBackward1>) 53000
tensor(5.2129, grad_fn=<MeanBackward1>) 53100
tensor(1.3600, grad_fn=<MeanBackward1>) 53200
tensor(1.9441, grad_fn=<MeanBackward1>) 53300
tensor(1.5576, grad_fn=<MeanBackward1>) 53400
tensor(1.0929, grad_fn=<MeanBackward1>) 53500
tensor(1.3783, grad_fn=<MeanBackward1>) 53600
tensor(1.6554, grad_fn=<MeanBackward1>) 53700
tensor(1.5380, grad_fn=<MeanBackward1>) 53800
tensor(0.9539, grad_fn=<MeanBackward1>) 53900
tensor(2.8490, grad_fn=<MeanBackward1>) 54000
tensor(0.8193, grad_fn=<MeanBackward1>) 54100
tensor(0.7463, grad_fn=<MeanBackward1>) 54200
tensor(0.9419, grad_fn=<MeanBackward1>) 54300
tensor(1.5318, grad_fn=<MeanBackward1>) 54400
tensor(1.8294, grad_fn=<MeanBackward1>) 54500
tensor(1.3871, grad_fn=<MeanBackward1>) 54600
tensor(1.4421, grad_fn=<MeanBackward1>) 54700
tensor(0.7094, grad_fn=<MeanBackward1>) 54800
tensor(0.9351, grad_fn=<MeanBackward1>) 54900
tensor(0.9706, grad_fn=<MeanBackward1>) 55000
tensor(0.9185, grad_fn=<MeanBackward1>) 55100
tensor(1.0181, grad_fn=<MeanBackward1>) 55200
tensor(1.1419, grad_fn=<MeanBackward1>) 55300
tensor(1.2112, grad_fn=<MeanBackward1>) 55400
tensor(1.0090, grad_fn=<MeanBackward1>) 55500
tensor(0.8609, grad_fn=<MeanBackward1>) 55600
tensor(1.0847, grad_fn=<MeanBackward1>) 55700
tensor(1.3063, grad_fn=<MeanBackward1>) 55800
tensor(0.8922, grad_fn=<MeanBackward1>) 55900
tensor(1.3959, grad_fn=<MeanBackward1>) 56000
tensor(1.6168, grad_fn=<MeanBackward1>) 56100
tensor(2.7040, grad_fn=<MeanBackward1>) 56200
tensor(3.4533, grad_fn=<MeanBackward1>) 56300
tensor(1.2729, grad_fn=<MeanBackward1>) 56400
tensor(1.3138, grad_fn=<MeanBackward1>) 56500
tensor(0.8688, grad_fn=<MeanBackward1>) 56600
tensor(0.8115, grad_fn=<MeanBackward1>) 56700
tensor(2.5295, grad_fn=<MeanBackward1>) 56800
tensor(3.3811, grad_fn=<MeanBackward1>) 56900
tensor(1.3006, grad_fn=<MeanBackward1>) 57000
tensor(1.0421, grad_fn=<MeanBackward1>) 57100
tensor(1.3845, grad_fn=<MeanBackward1>) 57200
tensor(1.1228, grad_fn=<MeanBackward1>) 57300
tensor(1.1625, grad_fn=<MeanBackward1>) 57400
tensor(1.0222, grad_fn=<MeanBackward1>) 57500
tensor(0.7600, grad_fn=<MeanBackward1>) 57600
tensor(1.5015, grad_fn=<MeanBackward1>) 57700
tensor(3.5741, grad_fn=<MeanBackward1>) 57800
tensor(1.6860, grad_fn=<MeanBackward1>) 57900
tensor(1.3209, grad_fn=<MeanBackward1>) 58000
tensor(0.8634, grad_fn=<MeanBackward1>) 58100
tensor(1.1210, grad_fn=<MeanBackward1>) 58200
tensor(1.5992, grad_fn=<MeanBackward1>) 58300
tensor(0.7532, grad_fn=<MeanBackward1>) 58400
tensor(1.0842, grad_fn=<MeanBackward1>) 58500
tensor(3.7050, grad_fn=<MeanBackward1>) 58600
tensor(1.8216, grad_fn=<MeanBackward1>) 58700
tensor(6.1878, grad_fn=<MeanBackward1>) 58800
tensor(7.3428, grad_fn=<MeanBackward1>) 58900
tensor(1.4283, grad_fn=<MeanBackward1>) 59000
tensor(2.9685, grad_fn=<MeanBackward1>) 59100
tensor(1.8089, grad_fn=<MeanBackward1>) 59200
tensor(0.9261, grad_fn=<MeanBackward1>) 59300
tensor(2.2040, grad_fn=<MeanBackward1>) 59400
tensor(0.8762, grad_fn=<MeanBackward1>) 59500
tensor(1.0039, grad_fn=<MeanBackward1>) 59600
tensor(2.4202, grad_fn=<MeanBackward1>) 59700
tensor(1.7976, grad_fn=<MeanBackward1>) 59800
tensor(0.9796, grad_fn=<MeanBackward1>) 59900
tensor(0.9255, grad_fn=<MeanBackward1>) 60000
tensor(1.5127, grad_fn=<MeanBackward1>) 60100
tensor(1.2322, grad_fn=<MeanBackward1>) 60200
tensor(1.0462, grad_fn=<MeanBackward1>) 60300
tensor(1.5468, grad_fn=<MeanBackward1>) 60400
tensor(1.0163, grad_fn=<MeanBackward1>) 60500
tensor(1.6200, grad_fn=<MeanBackward1>) 60600
tensor(6.3931, grad_fn=<MeanBackward1>) 60700
tensor(1.4411, grad_fn=<MeanBackward1>) 60800
tensor(1.3964, grad_fn=<MeanBackward1>) 60900
tensor(3.3124, grad_fn=<MeanBackward1>) 61000
tensor(0.8264, grad_fn=<MeanBackward1>) 61100
tensor(1.3386, grad_fn=<MeanBackward1>) 61200
tensor(1.0440, grad_fn=<MeanBackward1>) 61300
tensor(1.5700, grad_fn=<MeanBackward1>) 61400
tensor(1.2124, grad_fn=<MeanBackward1>) 61500
tensor(1.0247, grad_fn=<MeanBackward1>) 61600
tensor(1.6960, grad_fn=<MeanBackward1>) 61700
tensor(1.8033, grad_fn=<MeanBackward1>) 61800
tensor(1.7426, grad_fn=<MeanBackward1>) 61900
tensor(0.8607, grad_fn=<MeanBackward1>) 62000
tensor(1.1224, grad_fn=<MeanBackward1>) 62100
tensor(0.8681, grad_fn=<MeanBackward1>) 62200
tensor(2.1351, grad_fn=<MeanBackward1>) 62300
tensor(2.1442, grad_fn=<MeanBackward1>) 62400
tensor(1.1157, grad_fn=<MeanBackward1>) 62500
tensor(0.7600, grad_fn=<MeanBackward1>) 62600
tensor(1.5228, grad_fn=<MeanBackward1>) 62700
tensor(1.3076, grad_fn=<MeanBackward1>) 62800
tensor(1.4314, grad_fn=<MeanBackward1>) 62900
tensor(4.1107, grad_fn=<MeanBackward1>) 63000
tensor(2.9306, grad_fn=<MeanBackward1>) 63100
tensor(0.8807, grad_fn=<MeanBackward1>) 63200
tensor(0.9371, grad_fn=<MeanBackward1>) 63300
tensor(0.8356, grad_fn=<MeanBackward1>) 63400
tensor(1.0513, grad_fn=<MeanBackward1>) 63500
tensor(1.1498, grad_fn=<MeanBackward1>) 63600
tensor(1.2224, grad_fn=<MeanBackward1>) 63700
tensor(1.8548, grad_fn=<MeanBackward1>) 63800
tensor(1.2935, grad_fn=<MeanBackward1>) 63900
tensor(0.9183, grad_fn=<MeanBackward1>) 64000
tensor(1.0023, grad_fn=<MeanBackward1>) 64100
tensor(3.4714, grad_fn=<MeanBackward1>) 64200
tensor(1.2802, grad_fn=<MeanBackward1>) 64300
tensor(1.1410, grad_fn=<MeanBackward1>) 64400
tensor(0.8519, grad_fn=<MeanBackward1>) 64500
tensor(1.4764, grad_fn=<MeanBackward1>) 64600
tensor(2.1823, grad_fn=<MeanBackward1>) 64700
tensor(1.0850, grad_fn=<MeanBackward1>) 64800
tensor(2.9937, grad_fn=<MeanBackward1>) 64900
tensor(1.8779, grad_fn=<MeanBackward1>) 65000
tensor(1.4575, grad_fn=<MeanBackward1>) 65100
tensor(0.9598, grad_fn=<MeanBackward1>) 65200
tensor(0.9968, grad_fn=<MeanBackward1>) 65300
tensor(1.0199, grad_fn=<MeanBackward1>) 65400
tensor(1.8992, grad_fn=<MeanBackward1>) 65500
tensor(1.3683, grad_fn=<MeanBackward1>) 65600
tensor(1.0766, grad_fn=<MeanBackward1>) 65700
tensor(1.3082, grad_fn=<MeanBackward1>) 65800
tensor(1.8944, grad_fn=<MeanBackward1>) 65900
tensor(1.2452, grad_fn=<MeanBackward1>) 66000
tensor(1.3182, grad_fn=<MeanBackward1>) 66100
tensor(1.0973, grad_fn=<MeanBackward1>) 66200
tensor(2.7482, grad_fn=<MeanBackward1>) 66300
tensor(1.1872, grad_fn=<MeanBackward1>) 66400
tensor(5.1563, grad_fn=<MeanBackward1>) 66500
tensor(1.8392, grad_fn=<MeanBackward1>) 66600
tensor(1.1555, grad_fn=<MeanBackward1>) 66700
tensor(1.3362, grad_fn=<MeanBackward1>) 66800
tensor(0.8572, grad_fn=<MeanBackward1>) 66900
tensor(0.9538, grad_fn=<MeanBackward1>) 67000
tensor(1.2495, grad_fn=<MeanBackward1>) 67100
tensor(0.8150, grad_fn=<MeanBackward1>) 67200
tensor(1.2089, grad_fn=<MeanBackward1>) 67300
tensor(4.0448, grad_fn=<MeanBackward1>) 67400
tensor(2.6987, grad_fn=<MeanBackward1>) 67500
tensor(1.1752, grad_fn=<MeanBackward1>) 67600
tensor(1.6312, grad_fn=<MeanBackward1>) 67700
tensor(1.9526, grad_fn=<MeanBackward1>) 67800
tensor(1.0101, grad_fn=<MeanBackward1>) 67900
tensor(1.2339, grad_fn=<MeanBackward1>) 68000
tensor(0.9712, grad_fn=<MeanBackward1>) 68100
tensor(0.7434, grad_fn=<MeanBackward1>) 68200
tensor(1.2504, grad_fn=<MeanBackward1>) 68300
tensor(1.8764, grad_fn=<MeanBackward1>) 68400
tensor(1.1098, grad_fn=<MeanBackward1>) 68500
tensor(1.2155, grad_fn=<MeanBackward1>) 68600
tensor(1.5434, grad_fn=<MeanBackward1>) 68700
tensor(1.2908, grad_fn=<MeanBackward1>) 68800
tensor(3.6495, grad_fn=<MeanBackward1>) 68900
tensor(1.3519, grad_fn=<MeanBackward1>) 69000
tensor(1.5071, grad_fn=<MeanBackward1>) 69100
tensor(1.5466, grad_fn=<MeanBackward1>) 69200
tensor(1.4583, grad_fn=<MeanBackward1>) 69300
tensor(1.1483, grad_fn=<MeanBackward1>) 69400
tensor(1.2434, grad_fn=<MeanBackward1>) 69500
tensor(1.3349, grad_fn=<MeanBackward1>) 69600
tensor(1.1906, grad_fn=<MeanBackward1>) 69700
tensor(0.8341, grad_fn=<MeanBackward1>) 69800
tensor(1.4326, grad_fn=<MeanBackward1>) 69900
tensor(1.4468, grad_fn=<MeanBackward1>) 70000
tensor(1.1609, grad_fn=<MeanBackward1>) 70100
tensor(0.8284, grad_fn=<MeanBackward1>) 70200
tensor(2.3738, grad_fn=<MeanBackward1>) 70300
tensor(1.6823, grad_fn=<MeanBackward1>) 70400
tensor(1.0364, grad_fn=<MeanBackward1>) 70500
tensor(1.3218, grad_fn=<MeanBackward1>) 70600
tensor(1.4795, grad_fn=<MeanBackward1>) 70700
tensor(5.9622, grad_fn=<MeanBackward1>) 70800
tensor(3.0349, grad_fn=<MeanBackward1>) 70900
tensor(1.4003, grad_fn=<MeanBackward1>) 71000
tensor(0.9980, grad_fn=<MeanBackward1>) 71100
tensor(0.7954, grad_fn=<MeanBackward1>) 71200
tensor(0.8039, grad_fn=<MeanBackward1>) 71300
tensor(1.0019, grad_fn=<MeanBackward1>) 71400
tensor(1.1737, grad_fn=<MeanBackward1>) 71500
tensor(1.2202, grad_fn=<MeanBackward1>) 71600
tensor(0.8367, grad_fn=<MeanBackward1>) 71700
tensor(1.2669, grad_fn=<MeanBackward1>) 71800
tensor(1.4896, grad_fn=<MeanBackward1>) 71900
tensor(1.3599, grad_fn=<MeanBackward1>) 72000
tensor(0.7279, grad_fn=<MeanBackward1>) 72100
tensor(1.1441, grad_fn=<MeanBackward1>) 72200
tensor(1.0761, grad_fn=<MeanBackward1>) 72300
tensor(0.8447, grad_fn=<MeanBackward1>) 72400
tensor(1.0025, grad_fn=<MeanBackward1>) 72500
tensor(1.7247, grad_fn=<MeanBackward1>) 72600
tensor(1.5530, grad_fn=<MeanBackward1>) 72700
tensor(2.5344, grad_fn=<MeanBackward1>) 72800
tensor(1.2681, grad_fn=<MeanBackward1>) 72900
tensor(1.3679, grad_fn=<MeanBackward1>) 73000
tensor(0.8025, grad_fn=<MeanBackward1>) 73100
tensor(1.2079, grad_fn=<MeanBackward1>) 73200
tensor(1.9759, grad_fn=<MeanBackward1>) 73300
tensor(1.9799, grad_fn=<MeanBackward1>) 73400
tensor(1.3644, grad_fn=<MeanBackward1>) 73500
tensor(2.1320, grad_fn=<MeanBackward1>) 73600
tensor(1.1336, grad_fn=<MeanBackward1>) 73700
tensor(3.4609, grad_fn=<MeanBackward1>) 73800
tensor(2.3660, grad_fn=<MeanBackward1>) 73900
tensor(1.1339, grad_fn=<MeanBackward1>) 74000
tensor(1.6069, grad_fn=<MeanBackward1>) 74100
tensor(2.2845, grad_fn=<MeanBackward1>) 74200
tensor(0.8029, grad_fn=<MeanBackward1>) 74300
tensor(1.8456, grad_fn=<MeanBackward1>) 74400
tensor(1.0192, grad_fn=<MeanBackward1>) 74500
tensor(0.8973, grad_fn=<MeanBackward1>) 74600
tensor(1.1755, grad_fn=<MeanBackward1>) 74700
tensor(1.1726, grad_fn=<MeanBackward1>) 74800
tensor(1.7775, grad_fn=<MeanBackward1>) 74900
tensor(1.6089, grad_fn=<MeanBackward1>) 75000
tensor(1.1479, grad_fn=<MeanBackward1>) 75100
tensor(1.0309, grad_fn=<MeanBackward1>) 75200
tensor(7.1968, grad_fn=<MeanBackward1>) 75300
tensor(1.3500, grad_fn=<MeanBackward1>) 75400
tensor(0.7294, grad_fn=<MeanBackward1>) 75500
tensor(2.1134, grad_fn=<MeanBackward1>) 75600
tensor(0.9980, grad_fn=<MeanBackward1>) 75700
tensor(1.2855, grad_fn=<MeanBackward1>) 75800
tensor(0.9110, grad_fn=<MeanBackward1>) 75900
tensor(1.0971, grad_fn=<MeanBackward1>) 76000
tensor(2.5328, grad_fn=<MeanBackward1>) 76100
tensor(1.3856, grad_fn=<MeanBackward1>) 76200
tensor(1.3037, grad_fn=<MeanBackward1>) 76300
tensor(3.4935, grad_fn=<MeanBackward1>) 76400
tensor(2.6393, grad_fn=<MeanBackward1>) 76500
tensor(1.2066, grad_fn=<MeanBackward1>) 76600
tensor(3.0838, grad_fn=<MeanBackward1>) 76700
tensor(3.6455, grad_fn=<MeanBackward1>) 76800
tensor(1.0404, grad_fn=<MeanBackward1>) 76900
tensor(1.5530, grad_fn=<MeanBackward1>) 77000
tensor(1.1321, grad_fn=<MeanBackward1>) 77100
tensor(1.7415, grad_fn=<MeanBackward1>) 77200
tensor(1.5946, grad_fn=<MeanBackward1>) 77300
tensor(0.8959, grad_fn=<MeanBackward1>) 77400
tensor(1.1473, grad_fn=<MeanBackward1>) 77500
tensor(1.8832, grad_fn=<MeanBackward1>) 77600
tensor(2.1205, grad_fn=<MeanBackward1>) 77700
tensor(6.6785, grad_fn=<MeanBackward1>) 77800
tensor(1.0575, grad_fn=<MeanBackward1>) 77900
tensor(0.9469, grad_fn=<MeanBackward1>) 78000
tensor(1.2455, grad_fn=<MeanBackward1>) 78100
tensor(1.4358, grad_fn=<MeanBackward1>) 78200
tensor(1.1069, grad_fn=<MeanBackward1>) 78300
tensor(1.0391, grad_fn=<MeanBackward1>) 78400
tensor(1.2637, grad_fn=<MeanBackward1>) 78500
tensor(1.6772, grad_fn=<MeanBackward1>) 78600
tensor(1.6388, grad_fn=<MeanBackward1>) 78700
tensor(0.9297, grad_fn=<MeanBackward1>) 78800
tensor(1.6184, grad_fn=<MeanBackward1>) 78900
tensor(1.0417, grad_fn=<MeanBackward1>) 79000
tensor(5.9328, grad_fn=<MeanBackward1>) 79100
tensor(1.8558, grad_fn=<MeanBackward1>) 79200
tensor(1.9213, grad_fn=<MeanBackward1>) 79300
tensor(1.0302, grad_fn=<MeanBackward1>) 79400
tensor(1.1814, grad_fn=<MeanBackward1>) 79500
tensor(1.5382, grad_fn=<MeanBackward1>) 79600
tensor(1.3276, grad_fn=<MeanBackward1>) 79700
tensor(1.4718, grad_fn=<MeanBackward1>) 79800
tensor(1.0854, grad_fn=<MeanBackward1>) 79900
tensor(1.2167, grad_fn=<MeanBackward1>) 80000
tensor(1.1696, grad_fn=<MeanBackward1>) 80100
tensor(0.8735, grad_fn=<MeanBackward1>) 80200
tensor(0.7009, grad_fn=<MeanBackward1>) 80300
tensor(1.3901, grad_fn=<MeanBackward1>) 80400
tensor(0.7858, grad_fn=<MeanBackward1>) 80500
tensor(0.8440, grad_fn=<MeanBackward1>) 80600
tensor(1.2588, grad_fn=<MeanBackward1>) 80700
tensor(2.5974, grad_fn=<MeanBackward1>) 80800
tensor(9.9509, grad_fn=<MeanBackward1>) 80900
tensor(1.1119, grad_fn=<MeanBackward1>) 81000
tensor(2.2577, grad_fn=<MeanBackward1>) 81100
tensor(0.9321, grad_fn=<MeanBackward1>) 81200
tensor(1.3592, grad_fn=<MeanBackward1>) 81300
tensor(2.1188, grad_fn=<MeanBackward1>) 81400
tensor(4.6385, grad_fn=<MeanBackward1>) 81500
tensor(0.6620, grad_fn=<MeanBackward1>) 81600
tensor(1.8854, grad_fn=<MeanBackward1>) 81700
tensor(1.4434, grad_fn=<MeanBackward1>) 81800
tensor(1.4038, grad_fn=<MeanBackward1>) 81900
tensor(1.1988, grad_fn=<MeanBackward1>) 82000
tensor(1.9535, grad_fn=<MeanBackward1>) 82100
tensor(1.6201, grad_fn=<MeanBackward1>) 82200
tensor(1.8964, grad_fn=<MeanBackward1>) 82300
tensor(1.8236, grad_fn=<MeanBackward1>) 82400
tensor(0.8894, grad_fn=<MeanBackward1>) 82500
tensor(1.1543, grad_fn=<MeanBackward1>) 82600
tensor(3.4137, grad_fn=<MeanBackward1>) 82700
tensor(1.9487, grad_fn=<MeanBackward1>) 82800
tensor(0.9774, grad_fn=<MeanBackward1>) 82900
tensor(1.1866, grad_fn=<MeanBackward1>) 83000
tensor(2.2300, grad_fn=<MeanBackward1>) 83100
tensor(2.0127, grad_fn=<MeanBackward1>) 83200
tensor(2.2665, grad_fn=<MeanBackward1>) 83300
tensor(0.9886, grad_fn=<MeanBackward1>) 83400
tensor(2.0931, grad_fn=<MeanBackward1>) 83500
tensor(1.0512, grad_fn=<MeanBackward1>) 83600
tensor(0.7868, grad_fn=<MeanBackward1>) 83700
tensor(1.1815, grad_fn=<MeanBackward1>) 83800
tensor(2.5579, grad_fn=<MeanBackward1>) 83900
tensor(3.0272, grad_fn=<MeanBackward1>) 84000
tensor(1.4212, grad_fn=<MeanBackward1>) 84100
tensor(2.3513, grad_fn=<MeanBackward1>) 84200
tensor(1.2288, grad_fn=<MeanBackward1>) 84300
tensor(1.9949, grad_fn=<MeanBackward1>) 84400
tensor(1.0140, grad_fn=<MeanBackward1>) 84500
tensor(1.1218, grad_fn=<MeanBackward1>) 84600
tensor(1.4694, grad_fn=<MeanBackward1>) 84700
tensor(0.9756, grad_fn=<MeanBackward1>) 84800
tensor(0.9974, grad_fn=<MeanBackward1>) 84900
tensor(0.6690, grad_fn=<MeanBackward1>) 85000
tensor(2.1053, grad_fn=<MeanBackward1>) 85100
tensor(0.8969, grad_fn=<MeanBackward1>) 85200
tensor(1.1700, grad_fn=<MeanBackward1>) 85300
tensor(1.4129, grad_fn=<MeanBackward1>) 85400
tensor(1.4262, grad_fn=<MeanBackward1>) 85500
tensor(2.2974, grad_fn=<MeanBackward1>) 85600
tensor(0.9111, grad_fn=<MeanBackward1>) 85700
tensor(1.3386, grad_fn=<MeanBackward1>) 85800
tensor(0.9949, grad_fn=<MeanBackward1>) 85900
tensor(0.9607, grad_fn=<MeanBackward1>) 86000
tensor(1.1964, grad_fn=<MeanBackward1>) 86100
tensor(4.0343, grad_fn=<MeanBackward1>) 86200
tensor(1.3914, grad_fn=<MeanBackward1>) 86300
tensor(0.8299, grad_fn=<MeanBackward1>) 86400
tensor(1.1887, grad_fn=<MeanBackward1>) 86500
tensor(1.1702, grad_fn=<MeanBackward1>) 86600
tensor(0.6710, grad_fn=<MeanBackward1>) 86700
tensor(1.2354, grad_fn=<MeanBackward1>) 86800
tensor(0.9332, grad_fn=<MeanBackward1>) 86900
tensor(0.9901, grad_fn=<MeanBackward1>) 87000
tensor(1.9333, grad_fn=<MeanBackward1>) 87100
tensor(1.9405, grad_fn=<MeanBackward1>) 87200
tensor(1.5909, grad_fn=<MeanBackward1>) 87300
tensor(0.8374, grad_fn=<MeanBackward1>) 87400
tensor(1.5164, grad_fn=<MeanBackward1>) 87500
tensor(0.9248, grad_fn=<MeanBackward1>) 87600
tensor(2.7717, grad_fn=<MeanBackward1>) 87700
tensor(1.6465, grad_fn=<MeanBackward1>) 87800
tensor(1.9737, grad_fn=<MeanBackward1>) 87900
tensor(2.0637, grad_fn=<MeanBackward1>) 88000
tensor(1.1100, grad_fn=<MeanBackward1>) 88100
tensor(1.1693, grad_fn=<MeanBackward1>) 88200
tensor(1.9026, grad_fn=<MeanBackward1>) 88300
tensor(0.8325, grad_fn=<MeanBackward1>) 88400
tensor(1.1179, grad_fn=<MeanBackward1>) 88500
tensor(1.2140, grad_fn=<MeanBackward1>) 88600
tensor(1.1116, grad_fn=<MeanBackward1>) 88700
tensor(2.4015, grad_fn=<MeanBackward1>) 88800
tensor(1.0960, grad_fn=<MeanBackward1>) 88900
tensor(1.1984, grad_fn=<MeanBackward1>) 89000
tensor(0.8819, grad_fn=<MeanBackward1>) 89100
tensor(1.6292, grad_fn=<MeanBackward1>) 89200
tensor(2.3068, grad_fn=<MeanBackward1>) 89300
tensor(1.2867, grad_fn=<MeanBackward1>) 89400
tensor(0.8978, grad_fn=<MeanBackward1>) 89500
tensor(1.7678, grad_fn=<MeanBackward1>) 89600
tensor(1.4036, grad_fn=<MeanBackward1>) 89700
tensor(0.9438, grad_fn=<MeanBackward1>) 89800
tensor(4.7752, grad_fn=<MeanBackward1>) 89900
tensor(0.9194, grad_fn=<MeanBackward1>) 90000
tensor(1.7953, grad_fn=<MeanBackward1>) 90100
tensor(0.9859, grad_fn=<MeanBackward1>) 90200
tensor(1.7982, grad_fn=<MeanBackward1>) 90300
tensor(1.1802, grad_fn=<MeanBackward1>) 90400
tensor(1.1947, grad_fn=<MeanBackward1>) 90500
tensor(1.0593, grad_fn=<MeanBackward1>) 90600
tensor(1.9263, grad_fn=<MeanBackward1>) 90700
tensor(0.9329, grad_fn=<MeanBackward1>) 90800
tensor(1.0393, grad_fn=<MeanBackward1>) 90900
tensor(1.4804, grad_fn=<MeanBackward1>) 91000
tensor(2.3047, grad_fn=<MeanBackward1>) 91100
tensor(1.5460, grad_fn=<MeanBackward1>) 91200
tensor(1.6057, grad_fn=<MeanBackward1>) 91300
tensor(0.9340, grad_fn=<MeanBackward1>) 91400
tensor(1.1971, grad_fn=<MeanBackward1>) 91500
tensor(1.4611, grad_fn=<MeanBackward1>) 91600
tensor(1.8510, grad_fn=<MeanBackward1>) 91700
tensor(1.3365, grad_fn=<MeanBackward1>) 91800
tensor(1.7589, grad_fn=<MeanBackward1>) 91900
tensor(1.5186, grad_fn=<MeanBackward1>) 92000
tensor(1.1966, grad_fn=<MeanBackward1>) 92100
tensor(0.9635, grad_fn=<MeanBackward1>) 92200
tensor(1.1353, grad_fn=<MeanBackward1>) 92300
tensor(1.2167, grad_fn=<MeanBackward1>) 92400
tensor(0.7985, grad_fn=<MeanBackward1>) 92500
tensor(2.9300, grad_fn=<MeanBackward1>) 92600
tensor(3.3127, grad_fn=<MeanBackward1>) 92700
