Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(2.0018, grad_fn=<MeanBackward1>) 0
tensor(1.0505, grad_fn=<MeanBackward1>) 45800
tensor(1.7888, grad_fn=<MeanBackward1>) 45900
tensor(0.8940, grad_fn=<MeanBackward1>) 46000
tensor(1.1379, grad_fn=<MeanBackward1>) 46100
tensor(0.9779, grad_fn=<MeanBackward1>) 46200
tensor(4.1915, grad_fn=<MeanBackward1>) 46300
tensor(1.2892, grad_fn=<MeanBackward1>) 46400
tensor(1.3569, grad_fn=<MeanBackward1>) 46500
tensor(3.4982, grad_fn=<MeanBackward1>) 46600
tensor(1.0163, grad_fn=<MeanBackward1>) 46700
tensor(0.8807, grad_fn=<MeanBackward1>) 46800
tensor(1.4006, grad_fn=<MeanBackward1>) 46900
tensor(1.1208, grad_fn=<MeanBackward1>) 47000
tensor(1.3562, grad_fn=<MeanBackward1>) 47100
tensor(1.1149, grad_fn=<MeanBackward1>) 47200
tensor(2.5374, grad_fn=<MeanBackward1>) 47300
tensor(1.2216, grad_fn=<MeanBackward1>) 47400
tensor(1.7275, grad_fn=<MeanBackward1>) 47500
tensor(1.3277, grad_fn=<MeanBackward1>) 47600
tensor(0.8523, grad_fn=<MeanBackward1>) 47700
tensor(1.4082, grad_fn=<MeanBackward1>) 47800
tensor(1.4425, grad_fn=<MeanBackward1>) 47900
tensor(1.9109, grad_fn=<MeanBackward1>) 48000
tensor(2.5390, grad_fn=<MeanBackward1>) 48100
tensor(1.9153, grad_fn=<MeanBackward1>) 48200
tensor(1.9116, grad_fn=<MeanBackward1>) 48300
tensor(1.2422, grad_fn=<MeanBackward1>) 48400
tensor(1.6966, grad_fn=<MeanBackward1>) 48500
tensor(2.6403, grad_fn=<MeanBackward1>) 48600
tensor(1.5349, grad_fn=<MeanBackward1>) 48700
tensor(8.4847, grad_fn=<MeanBackward1>) 48800
tensor(1.5733, grad_fn=<MeanBackward1>) 48900
tensor(1.0191, grad_fn=<MeanBackward1>) 49000
tensor(0.9471, grad_fn=<MeanBackward1>) 49100
tensor(3.7448, grad_fn=<MeanBackward1>) 49200
tensor(1.6127, grad_fn=<MeanBackward1>) 49300
tensor(1.6744, grad_fn=<MeanBackward1>) 49400
tensor(0.8226, grad_fn=<MeanBackward1>) 49500
tensor(1.6399, grad_fn=<MeanBackward1>) 49600
tensor(2.2386, grad_fn=<MeanBackward1>) 49700
tensor(2.9221, grad_fn=<MeanBackward1>) 49800
tensor(0.7078, grad_fn=<MeanBackward1>) 49900
tensor(1.7320, grad_fn=<MeanBackward1>) 50000
tensor(1.4721, grad_fn=<MeanBackward1>) 50100
tensor(0.9258, grad_fn=<MeanBackward1>) 50200
tensor(1.5683, grad_fn=<MeanBackward1>) 50300
tensor(1.2647, grad_fn=<MeanBackward1>) 50400
tensor(1.0363, grad_fn=<MeanBackward1>) 50500
tensor(2.0480, grad_fn=<MeanBackward1>) 50600
tensor(1.3365, grad_fn=<MeanBackward1>) 50700
tensor(1.2117, grad_fn=<MeanBackward1>) 50800
tensor(0.9617, grad_fn=<MeanBackward1>) 50900
tensor(1.8421, grad_fn=<MeanBackward1>) 51000
tensor(2.2709, grad_fn=<MeanBackward1>) 51100
tensor(1.0730, grad_fn=<MeanBackward1>) 51200
tensor(0.9830, grad_fn=<MeanBackward1>) 51300
tensor(0.9349, grad_fn=<MeanBackward1>) 51400
tensor(1.4389, grad_fn=<MeanBackward1>) 51500
tensor(1.0029, grad_fn=<MeanBackward1>) 51600
tensor(1.6898, grad_fn=<MeanBackward1>) 51700
tensor(1.4533, grad_fn=<MeanBackward1>) 51800
tensor(1.1314, grad_fn=<MeanBackward1>) 51900
tensor(2.4913, grad_fn=<MeanBackward1>) 52000
tensor(1.1202, grad_fn=<MeanBackward1>) 52100
tensor(1.5589, grad_fn=<MeanBackward1>) 52200
tensor(1.0776, grad_fn=<MeanBackward1>) 52300
tensor(1.6454, grad_fn=<MeanBackward1>) 52400
tensor(2.3012, grad_fn=<MeanBackward1>) 52500
tensor(1.0479, grad_fn=<MeanBackward1>) 52600
tensor(0.7200, grad_fn=<MeanBackward1>) 52700
tensor(0.9822, grad_fn=<MeanBackward1>) 52800
tensor(0.8953, grad_fn=<MeanBackward1>) 52900
tensor(1.9729, grad_fn=<MeanBackward1>) 53000
tensor(1.3057, grad_fn=<MeanBackward1>) 53100
tensor(1.5898, grad_fn=<MeanBackward1>) 53200
tensor(1.8974, grad_fn=<MeanBackward1>) 53300
tensor(1.0519, grad_fn=<MeanBackward1>) 53400
tensor(1.2299, grad_fn=<MeanBackward1>) 53500
tensor(1.6263, grad_fn=<MeanBackward1>) 53600
tensor(9.2633, grad_fn=<MeanBackward1>) 53700
tensor(1.5985, grad_fn=<MeanBackward1>) 53800
tensor(2.9286, grad_fn=<MeanBackward1>) 53900
tensor(0.9875, grad_fn=<MeanBackward1>) 54000
tensor(1.1968, grad_fn=<MeanBackward1>) 54100
tensor(1.9039, grad_fn=<MeanBackward1>) 54200
tensor(0.8098, grad_fn=<MeanBackward1>) 54300
tensor(3.6857, grad_fn=<MeanBackward1>) 54400
tensor(2.3326, grad_fn=<MeanBackward1>) 54500
tensor(1.3554, grad_fn=<MeanBackward1>) 54600
tensor(1.5297, grad_fn=<MeanBackward1>) 54700
tensor(0.8172, grad_fn=<MeanBackward1>) 54800
tensor(0.8605, grad_fn=<MeanBackward1>) 54900
tensor(0.8590, grad_fn=<MeanBackward1>) 55000
tensor(1.6879, grad_fn=<MeanBackward1>) 55100
tensor(2.2005, grad_fn=<MeanBackward1>) 55200
tensor(0.9830, grad_fn=<MeanBackward1>) 55300
tensor(1.1260, grad_fn=<MeanBackward1>) 55400
tensor(1.6067, grad_fn=<MeanBackward1>) 55500
tensor(1.2600, grad_fn=<MeanBackward1>) 55600
tensor(1.1732, grad_fn=<MeanBackward1>) 55700
tensor(1.0401, grad_fn=<MeanBackward1>) 55800
tensor(1.2674, grad_fn=<MeanBackward1>) 55900
tensor(2.0484, grad_fn=<MeanBackward1>) 56000
tensor(2.8007, grad_fn=<MeanBackward1>) 56100
tensor(1.1574, grad_fn=<MeanBackward1>) 56200
tensor(1.2991, grad_fn=<MeanBackward1>) 56300
tensor(1.2370, grad_fn=<MeanBackward1>) 56400
tensor(1.4537, grad_fn=<MeanBackward1>) 56500
tensor(1.0334, grad_fn=<MeanBackward1>) 56600
tensor(1.9376, grad_fn=<MeanBackward1>) 56700
tensor(1.0065, grad_fn=<MeanBackward1>) 56800
tensor(1.3056, grad_fn=<MeanBackward1>) 56900
tensor(2.2819, grad_fn=<MeanBackward1>) 57000
tensor(1.2450, grad_fn=<MeanBackward1>) 57100
tensor(1.7836, grad_fn=<MeanBackward1>) 57200
tensor(1.2760, grad_fn=<MeanBackward1>) 57300
tensor(1.5586, grad_fn=<MeanBackward1>) 57400
tensor(0.8425, grad_fn=<MeanBackward1>) 57500
tensor(0.8162, grad_fn=<MeanBackward1>) 57600
tensor(2.5406, grad_fn=<MeanBackward1>) 57700
tensor(0.9897, grad_fn=<MeanBackward1>) 57800
tensor(0.9887, grad_fn=<MeanBackward1>) 57900
tensor(1.2226, grad_fn=<MeanBackward1>) 58000
tensor(1.3824, grad_fn=<MeanBackward1>) 58100
tensor(0.8955, grad_fn=<MeanBackward1>) 58200
tensor(3.5809, grad_fn=<MeanBackward1>) 58300
tensor(1.5469, grad_fn=<MeanBackward1>) 58400
tensor(2.1465, grad_fn=<MeanBackward1>) 58500
tensor(1.1271, grad_fn=<MeanBackward1>) 58600
tensor(1.3338, grad_fn=<MeanBackward1>) 58700
tensor(1.2038, grad_fn=<MeanBackward1>) 58800
tensor(1.2508, grad_fn=<MeanBackward1>) 58900
tensor(5.6229, grad_fn=<MeanBackward1>) 59000
tensor(1.2476, grad_fn=<MeanBackward1>) 59100
tensor(1.2234, grad_fn=<MeanBackward1>) 59200
tensor(5.7284, grad_fn=<MeanBackward1>) 59300
tensor(2.1633, grad_fn=<MeanBackward1>) 59400
tensor(2.6803, grad_fn=<MeanBackward1>) 59500
tensor(0.8583, grad_fn=<MeanBackward1>) 59600
tensor(1.1462, grad_fn=<MeanBackward1>) 59700
tensor(1.4381, grad_fn=<MeanBackward1>) 59800
tensor(1.7682, grad_fn=<MeanBackward1>) 59900
tensor(0.9771, grad_fn=<MeanBackward1>) 60000
tensor(2.2905, grad_fn=<MeanBackward1>) 60100
tensor(0.7601, grad_fn=<MeanBackward1>) 60200
tensor(1.0444, grad_fn=<MeanBackward1>) 60300
tensor(1.0972, grad_fn=<MeanBackward1>) 60400
tensor(2.1537, grad_fn=<MeanBackward1>) 60500
tensor(3.1074, grad_fn=<MeanBackward1>) 60600
tensor(1.1583, grad_fn=<MeanBackward1>) 60700
tensor(1.5901, grad_fn=<MeanBackward1>) 60800
tensor(1.4092, grad_fn=<MeanBackward1>) 60900
tensor(1.1679, grad_fn=<MeanBackward1>) 61000
tensor(1.4305, grad_fn=<MeanBackward1>) 61100
tensor(1.3612, grad_fn=<MeanBackward1>) 61200
tensor(1.3542, grad_fn=<MeanBackward1>) 61300
tensor(0.9128, grad_fn=<MeanBackward1>) 61400
tensor(0.7699, grad_fn=<MeanBackward1>) 61500
tensor(1.6535, grad_fn=<MeanBackward1>) 61600
tensor(1.4215, grad_fn=<MeanBackward1>) 61700
tensor(1.9568, grad_fn=<MeanBackward1>) 61800
tensor(0.9287, grad_fn=<MeanBackward1>) 61900
tensor(2.3322, grad_fn=<MeanBackward1>) 62000
tensor(1.7063, grad_fn=<MeanBackward1>) 62100
tensor(1.5532, grad_fn=<MeanBackward1>) 62200
tensor(0.8441, grad_fn=<MeanBackward1>) 62300
tensor(1.1491, grad_fn=<MeanBackward1>) 62400
tensor(1.3128, grad_fn=<MeanBackward1>) 62500
tensor(1.2695, grad_fn=<MeanBackward1>) 62600
tensor(2.0027, grad_fn=<MeanBackward1>) 62700
tensor(0.8480, grad_fn=<MeanBackward1>) 62800
tensor(1.4084, grad_fn=<MeanBackward1>) 62900
tensor(2.8132, grad_fn=<MeanBackward1>) 63000
tensor(1.1637, grad_fn=<MeanBackward1>) 63100
tensor(1.4764, grad_fn=<MeanBackward1>) 63200
tensor(0.8594, grad_fn=<MeanBackward1>) 63300
tensor(1.9141, grad_fn=<MeanBackward1>) 63400
tensor(1.2787, grad_fn=<MeanBackward1>) 63500
tensor(0.9117, grad_fn=<MeanBackward1>) 63600
tensor(1.2148, grad_fn=<MeanBackward1>) 63700
tensor(1.0627, grad_fn=<MeanBackward1>) 63800
tensor(1.5428, grad_fn=<MeanBackward1>) 63900
tensor(1.1165, grad_fn=<MeanBackward1>) 64000
tensor(1.8852, grad_fn=<MeanBackward1>) 64100
tensor(0.8266, grad_fn=<MeanBackward1>) 64200
tensor(1.4962, grad_fn=<MeanBackward1>) 64300
tensor(0.7359, grad_fn=<MeanBackward1>) 64400
tensor(1.9146, grad_fn=<MeanBackward1>) 64500
tensor(2.0723, grad_fn=<MeanBackward1>) 64600
tensor(1.1851, grad_fn=<MeanBackward1>) 64700
tensor(0.8328, grad_fn=<MeanBackward1>) 64800
tensor(0.9731, grad_fn=<MeanBackward1>) 64900
tensor(1.4037, grad_fn=<MeanBackward1>) 65000
tensor(3.0290, grad_fn=<MeanBackward1>) 65100
tensor(3.2951, grad_fn=<MeanBackward1>) 65200
tensor(1.2979, grad_fn=<MeanBackward1>) 65300
tensor(1.0731, grad_fn=<MeanBackward1>) 65400
tensor(1.8928, grad_fn=<MeanBackward1>) 65500
tensor(0.8097, grad_fn=<MeanBackward1>) 65600
tensor(4.1613, grad_fn=<MeanBackward1>) 65700
tensor(1.8842, grad_fn=<MeanBackward1>) 65800
tensor(1.8812, grad_fn=<MeanBackward1>) 65900
tensor(1.2792, grad_fn=<MeanBackward1>) 66000
tensor(1.0115, grad_fn=<MeanBackward1>) 66100
tensor(1.3728, grad_fn=<MeanBackward1>) 66200
tensor(1.1064, grad_fn=<MeanBackward1>) 66300
tensor(1.0045, grad_fn=<MeanBackward1>) 66400
tensor(1.1383, grad_fn=<MeanBackward1>) 66500
tensor(1.8082, grad_fn=<MeanBackward1>) 66600
tensor(1.6005, grad_fn=<MeanBackward1>) 66700
tensor(0.9460, grad_fn=<MeanBackward1>) 66800
tensor(2.3524, grad_fn=<MeanBackward1>) 66900
tensor(1.1884, grad_fn=<MeanBackward1>) 67000
tensor(5.6510, grad_fn=<MeanBackward1>) 67100
tensor(1.5118, grad_fn=<MeanBackward1>) 67200
tensor(0.9011, grad_fn=<MeanBackward1>) 67300
tensor(1.8619, grad_fn=<MeanBackward1>) 67400
tensor(1.3417, grad_fn=<MeanBackward1>) 67500
tensor(1.4083, grad_fn=<MeanBackward1>) 67600
tensor(1.9917, grad_fn=<MeanBackward1>) 67700
tensor(1.1079, grad_fn=<MeanBackward1>) 67800
tensor(4.4692, grad_fn=<MeanBackward1>) 67900
tensor(1.7443, grad_fn=<MeanBackward1>) 68000
tensor(0.8773, grad_fn=<MeanBackward1>) 68100
tensor(0.7859, grad_fn=<MeanBackward1>) 68200
tensor(1.0900, grad_fn=<MeanBackward1>) 68300
tensor(0.7058, grad_fn=<MeanBackward1>) 68400
tensor(1.7461, grad_fn=<MeanBackward1>) 68500
tensor(1.5872, grad_fn=<MeanBackward1>) 68600
tensor(1.2136, grad_fn=<MeanBackward1>) 68700
tensor(1.0302, grad_fn=<MeanBackward1>) 68800
tensor(1.5835, grad_fn=<MeanBackward1>) 68900
tensor(1.7868, grad_fn=<MeanBackward1>) 69000
tensor(5.8438, grad_fn=<MeanBackward1>) 69100
tensor(2.0137, grad_fn=<MeanBackward1>) 69200
tensor(0.7554, grad_fn=<MeanBackward1>) 69300
tensor(4.9476, grad_fn=<MeanBackward1>) 69400
tensor(1.1014, grad_fn=<MeanBackward1>) 69500
tensor(1.2525, grad_fn=<MeanBackward1>) 69600
tensor(1.6582, grad_fn=<MeanBackward1>) 69700
tensor(1.6080, grad_fn=<MeanBackward1>) 69800
tensor(2.1880, grad_fn=<MeanBackward1>) 69900
tensor(5.0284, grad_fn=<MeanBackward1>) 70000
tensor(0.9480, grad_fn=<MeanBackward1>) 70100
tensor(3.4349, grad_fn=<MeanBackward1>) 70200
tensor(1.1683, grad_fn=<MeanBackward1>) 70300
tensor(1.4470, grad_fn=<MeanBackward1>) 70400
tensor(0.9268, grad_fn=<MeanBackward1>) 70500
tensor(0.7910, grad_fn=<MeanBackward1>) 70600
tensor(1.2803, grad_fn=<MeanBackward1>) 70700
tensor(0.6588, grad_fn=<MeanBackward1>) 70800
tensor(1.4981, grad_fn=<MeanBackward1>) 70900
tensor(1.3455, grad_fn=<MeanBackward1>) 71000
tensor(3.2178, grad_fn=<MeanBackward1>) 71100
tensor(1.8685, grad_fn=<MeanBackward1>) 71200
tensor(6.1389, grad_fn=<MeanBackward1>) 71300
tensor(2.8462, grad_fn=<MeanBackward1>) 71400
tensor(1.1555, grad_fn=<MeanBackward1>) 71500
tensor(0.9370, grad_fn=<MeanBackward1>) 71600
tensor(7.4522, grad_fn=<MeanBackward1>) 71700
tensor(1.0924, grad_fn=<MeanBackward1>) 71800
tensor(1.5802, grad_fn=<MeanBackward1>) 71900
tensor(1.3263, grad_fn=<MeanBackward1>) 72000
tensor(1.1201, grad_fn=<MeanBackward1>) 72100
tensor(0.6020, grad_fn=<MeanBackward1>) 72200
tensor(0.9904, grad_fn=<MeanBackward1>) 72300
tensor(2.8565, grad_fn=<MeanBackward1>) 72400
tensor(0.8847, grad_fn=<MeanBackward1>) 72500
tensor(1.7745, grad_fn=<MeanBackward1>) 72600
tensor(1.1151, grad_fn=<MeanBackward1>) 72700
tensor(1.2117, grad_fn=<MeanBackward1>) 72800
tensor(1.5527, grad_fn=<MeanBackward1>) 72900
tensor(1.1201, grad_fn=<MeanBackward1>) 73000
tensor(1.3610, grad_fn=<MeanBackward1>) 73100
tensor(1.2246, grad_fn=<MeanBackward1>) 73200
tensor(1.0526, grad_fn=<MeanBackward1>) 73300
tensor(1.2995, grad_fn=<MeanBackward1>) 73400
tensor(1.3569, grad_fn=<MeanBackward1>) 73500
tensor(1.2409, grad_fn=<MeanBackward1>) 73600
tensor(10.1235, grad_fn=<MeanBackward1>) 73700
tensor(0.9155, grad_fn=<MeanBackward1>) 73800
tensor(1.8600, grad_fn=<MeanBackward1>) 73900
tensor(0.6182, grad_fn=<MeanBackward1>) 74000
tensor(1.5217, grad_fn=<MeanBackward1>) 74100
tensor(2.4411, grad_fn=<MeanBackward1>) 74200
tensor(1.7197, grad_fn=<MeanBackward1>) 74300
tensor(0.9393, grad_fn=<MeanBackward1>) 74400
tensor(1.4834, grad_fn=<MeanBackward1>) 74500
tensor(1.1743, grad_fn=<MeanBackward1>) 74600
tensor(2.9281, grad_fn=<MeanBackward1>) 74700
tensor(0.8771, grad_fn=<MeanBackward1>) 74800
tensor(0.8491, grad_fn=<MeanBackward1>) 74900
tensor(1.5088, grad_fn=<MeanBackward1>) 75000
tensor(1.1774, grad_fn=<MeanBackward1>) 75100
tensor(2.5296, grad_fn=<MeanBackward1>) 75200
tensor(2.8478, grad_fn=<MeanBackward1>) 75300
tensor(1.1070, grad_fn=<MeanBackward1>) 75400
tensor(2.2776, grad_fn=<MeanBackward1>) 75500
tensor(2.0342, grad_fn=<MeanBackward1>) 75600
tensor(1.0187, grad_fn=<MeanBackward1>) 75700
tensor(1.1604, grad_fn=<MeanBackward1>) 75800
tensor(1.2578, grad_fn=<MeanBackward1>) 75900
tensor(1.0718, grad_fn=<MeanBackward1>) 76000
tensor(1.2609, grad_fn=<MeanBackward1>) 76100
tensor(1.1342, grad_fn=<MeanBackward1>) 76200
tensor(2.6028, grad_fn=<MeanBackward1>) 76300
tensor(0.8362, grad_fn=<MeanBackward1>) 76400
tensor(1.4397, grad_fn=<MeanBackward1>) 76500
tensor(1.8951, grad_fn=<MeanBackward1>) 76600
tensor(1.3906, grad_fn=<MeanBackward1>) 76700
tensor(2.7910, grad_fn=<MeanBackward1>) 76800
tensor(1.1697, grad_fn=<MeanBackward1>) 76900
tensor(1.0032, grad_fn=<MeanBackward1>) 77000
tensor(1.6453, grad_fn=<MeanBackward1>) 77100
tensor(1.8640, grad_fn=<MeanBackward1>) 77200
tensor(1.3559, grad_fn=<MeanBackward1>) 77300
tensor(1.2361, grad_fn=<MeanBackward1>) 77400
tensor(0.7788, grad_fn=<MeanBackward1>) 77500
tensor(1.0885, grad_fn=<MeanBackward1>) 77600
tensor(1.4513, grad_fn=<MeanBackward1>) 77700
tensor(1.7512, grad_fn=<MeanBackward1>) 77800
tensor(0.7471, grad_fn=<MeanBackward1>) 77900
tensor(4.4919, grad_fn=<MeanBackward1>) 78000
tensor(1.0439, grad_fn=<MeanBackward1>) 78100
tensor(0.9099, grad_fn=<MeanBackward1>) 78200
tensor(1.3042, grad_fn=<MeanBackward1>) 78300
tensor(0.9433, grad_fn=<MeanBackward1>) 78400
tensor(1.2902, grad_fn=<MeanBackward1>) 78500
tensor(5.5544, grad_fn=<MeanBackward1>) 78600
tensor(2.4768, grad_fn=<MeanBackward1>) 78700
tensor(1.4198, grad_fn=<MeanBackward1>) 78800
tensor(0.8010, grad_fn=<MeanBackward1>) 78900
tensor(1.4378, grad_fn=<MeanBackward1>) 79000
tensor(1.1576, grad_fn=<MeanBackward1>) 79100
tensor(1.0712, grad_fn=<MeanBackward1>) 79200
tensor(2.0742, grad_fn=<MeanBackward1>) 79300
tensor(1.0415, grad_fn=<MeanBackward1>) 79400
tensor(1.4140, grad_fn=<MeanBackward1>) 79500
tensor(1.2898, grad_fn=<MeanBackward1>) 79600
tensor(4.4878, grad_fn=<MeanBackward1>) 79700
tensor(1.0862, grad_fn=<MeanBackward1>) 79800
tensor(0.9476, grad_fn=<MeanBackward1>) 79900
tensor(1.6196, grad_fn=<MeanBackward1>) 80000
tensor(0.8701, grad_fn=<MeanBackward1>) 80100
tensor(1.0071, grad_fn=<MeanBackward1>) 80200
tensor(0.9462, grad_fn=<MeanBackward1>) 80300
tensor(2.3071, grad_fn=<MeanBackward1>) 80400
tensor(2.9855, grad_fn=<MeanBackward1>) 80500
tensor(1.2383, grad_fn=<MeanBackward1>) 80600
tensor(1.9736, grad_fn=<MeanBackward1>) 80700
tensor(4.0361, grad_fn=<MeanBackward1>) 80800
tensor(2.4868, grad_fn=<MeanBackward1>) 80900
tensor(1.0845, grad_fn=<MeanBackward1>) 81000
tensor(1.3361, grad_fn=<MeanBackward1>) 81100
tensor(1.9391, grad_fn=<MeanBackward1>) 81200
tensor(2.0080, grad_fn=<MeanBackward1>) 81300
tensor(0.9222, grad_fn=<MeanBackward1>) 81400
tensor(1.1951, grad_fn=<MeanBackward1>) 81500
tensor(1.4758, grad_fn=<MeanBackward1>) 81600
tensor(1.2106, grad_fn=<MeanBackward1>) 81700
tensor(1.0995, grad_fn=<MeanBackward1>) 81800
tensor(1.1531, grad_fn=<MeanBackward1>) 81900
tensor(1.1367, grad_fn=<MeanBackward1>) 82000
tensor(1.2433, grad_fn=<MeanBackward1>) 82100
tensor(1.2835, grad_fn=<MeanBackward1>) 82200
tensor(1.6857, grad_fn=<MeanBackward1>) 82300
tensor(1.5729, grad_fn=<MeanBackward1>) 82400
tensor(1.6226, grad_fn=<MeanBackward1>) 82500
tensor(1.2844, grad_fn=<MeanBackward1>) 82600
tensor(3.2757, grad_fn=<MeanBackward1>) 82700
tensor(1.3029, grad_fn=<MeanBackward1>) 82800
tensor(1.9326, grad_fn=<MeanBackward1>) 82900
tensor(1.9009, grad_fn=<MeanBackward1>) 83000
tensor(2.6019, grad_fn=<MeanBackward1>) 83100
tensor(0.9751, grad_fn=<MeanBackward1>) 83200
tensor(1.0034, grad_fn=<MeanBackward1>) 83300
tensor(0.9984, grad_fn=<MeanBackward1>) 83400
tensor(1.0669, grad_fn=<MeanBackward1>) 83500
tensor(1.0088, grad_fn=<MeanBackward1>) 83600
tensor(1.0671, grad_fn=<MeanBackward1>) 83700
tensor(3.6717, grad_fn=<MeanBackward1>) 83800
tensor(0.9957, grad_fn=<MeanBackward1>) 83900
tensor(1.0413, grad_fn=<MeanBackward1>) 84000
tensor(6.1235, grad_fn=<MeanBackward1>) 84100
tensor(1.2168, grad_fn=<MeanBackward1>) 84200
tensor(1.0613, grad_fn=<MeanBackward1>) 84300
tensor(1.1392, grad_fn=<MeanBackward1>) 84400
tensor(2.4229, grad_fn=<MeanBackward1>) 84500
tensor(4.1013, grad_fn=<MeanBackward1>) 84600
tensor(1.7608, grad_fn=<MeanBackward1>) 84700
tensor(1.2630, grad_fn=<MeanBackward1>) 84800
tensor(1.7154, grad_fn=<MeanBackward1>) 84900
tensor(1.2774, grad_fn=<MeanBackward1>) 85000
tensor(1.2482, grad_fn=<MeanBackward1>) 85100
tensor(1.4401, grad_fn=<MeanBackward1>) 85200
tensor(1.0280, grad_fn=<MeanBackward1>) 85300
tensor(1.3398, grad_fn=<MeanBackward1>) 85400
tensor(1.0651, grad_fn=<MeanBackward1>) 85500
tensor(1.8320, grad_fn=<MeanBackward1>) 85600
tensor(1.5567, grad_fn=<MeanBackward1>) 85700
tensor(1.5021, grad_fn=<MeanBackward1>) 85800
tensor(0.7794, grad_fn=<MeanBackward1>) 85900
tensor(0.9267, grad_fn=<MeanBackward1>) 86000
tensor(0.7325, grad_fn=<MeanBackward1>) 86100
tensor(0.9482, grad_fn=<MeanBackward1>) 86200
tensor(1.5205, grad_fn=<MeanBackward1>) 86300
tensor(4.0280, grad_fn=<MeanBackward1>) 86400
tensor(0.8340, grad_fn=<MeanBackward1>) 86500
tensor(1.0184, grad_fn=<MeanBackward1>) 86600
tensor(1.2889, grad_fn=<MeanBackward1>) 86700
tensor(1.0810, grad_fn=<MeanBackward1>) 86800
tensor(2.8459, grad_fn=<MeanBackward1>) 86900
tensor(1.3022, grad_fn=<MeanBackward1>) 87000
tensor(1.0237, grad_fn=<MeanBackward1>) 87100
tensor(0.8914, grad_fn=<MeanBackward1>) 87200
tensor(1.1200, grad_fn=<MeanBackward1>) 87300
tensor(0.8542, grad_fn=<MeanBackward1>) 87400
tensor(2.1279, grad_fn=<MeanBackward1>) 87500
tensor(1.2777, grad_fn=<MeanBackward1>) 87600
tensor(1.2561, grad_fn=<MeanBackward1>) 87700
tensor(0.8905, grad_fn=<MeanBackward1>) 87800
tensor(3.2154, grad_fn=<MeanBackward1>) 87900
tensor(1.1224, grad_fn=<MeanBackward1>) 88000
tensor(1.8385, grad_fn=<MeanBackward1>) 88100
tensor(0.9705, grad_fn=<MeanBackward1>) 88200
tensor(2.2693, grad_fn=<MeanBackward1>) 88300
tensor(0.9279, grad_fn=<MeanBackward1>) 88400
tensor(1.0574, grad_fn=<MeanBackward1>) 88500
tensor(1.2069, grad_fn=<MeanBackward1>) 88600
tensor(1.1894, grad_fn=<MeanBackward1>) 88700
tensor(1.0577, grad_fn=<MeanBackward1>) 88800
tensor(1.1657, grad_fn=<MeanBackward1>) 88900
tensor(1.1635, grad_fn=<MeanBackward1>) 89000
tensor(3.7548, grad_fn=<MeanBackward1>) 89100
tensor(1.4606, grad_fn=<MeanBackward1>) 89200
tensor(4.1242, grad_fn=<MeanBackward1>) 89300
tensor(1.1147, grad_fn=<MeanBackward1>) 89400
tensor(8.3929, grad_fn=<MeanBackward1>) 89500
tensor(1.0537, grad_fn=<MeanBackward1>) 89600
tensor(2.8274, grad_fn=<MeanBackward1>) 89700
tensor(1.0145, grad_fn=<MeanBackward1>) 89800
tensor(2.5347, grad_fn=<MeanBackward1>) 89900
tensor(0.9728, grad_fn=<MeanBackward1>) 90000
tensor(2.5617, grad_fn=<MeanBackward1>) 90100
tensor(2.2852, grad_fn=<MeanBackward1>) 90200
tensor(2.0388, grad_fn=<MeanBackward1>) 90300
tensor(1.6014, grad_fn=<MeanBackward1>) 90400
tensor(1.3953, grad_fn=<MeanBackward1>) 90500
tensor(1.1612, grad_fn=<MeanBackward1>) 90600
tensor(1.3318, grad_fn=<MeanBackward1>) 90700
tensor(1.8544, grad_fn=<MeanBackward1>) 90800
tensor(1.4364, grad_fn=<MeanBackward1>) 90900
tensor(2.1713, grad_fn=<MeanBackward1>) 91000
tensor(0.8599, grad_fn=<MeanBackward1>) 91100
tensor(1.3420, grad_fn=<MeanBackward1>) 91200
tensor(1.3657, grad_fn=<MeanBackward1>) 91300
tensor(0.7769, grad_fn=<MeanBackward1>) 91400
tensor(1.1331, grad_fn=<MeanBackward1>) 91500
tensor(1.0209, grad_fn=<MeanBackward1>) 91600
tensor(1.5329, grad_fn=<MeanBackward1>) 91700
tensor(1.4819, grad_fn=<MeanBackward1>) 91800
tensor(1.0736, grad_fn=<MeanBackward1>) 91900
tensor(1.6014, grad_fn=<MeanBackward1>) 92000
tensor(1.1813, grad_fn=<MeanBackward1>) 92100
tensor(1.2240, grad_fn=<MeanBackward1>) 92200
tensor(0.8051, grad_fn=<MeanBackward1>) 92300
tensor(0.9712, grad_fn=<MeanBackward1>) 92400
tensor(0.9884, grad_fn=<MeanBackward1>) 92500
tensor(1.1704, grad_fn=<MeanBackward1>) 92600
tensor(0.9635, grad_fn=<MeanBackward1>) 92700
