Loading miniconda version 22.11.1-1
DenoisingModel(
  (fc1): Linear(in_features=3, out_features=32, bias=True)
  (activation1): cosineact()
  (fc2): Linear(in_features=32, out_features=32, bias=True)
  (activation2): GELU(approximate='none')
  (fc3): Linear(in_features=32, out_features=3, bias=True)
  (activation3): GELU(approximate='none')
  (fc4): Linear(in_features=3, out_features=32, bias=True)
  (activation4): GELU(approximate='none')
  (fc5): Linear(in_features=32, out_features=32, bias=True)
  (activation5): GELU(approximate='none')
  (fc6): Linear(in_features=32, out_features=3, bias=True)
  (activation6): GELU(approximate='none')
  (fc7): Linear(in_features=3, out_features=32, bias=True)
  (activation7): GELU(approximate='none')
  (fc8): Linear(in_features=32, out_features=32, bias=True)
  (activation8): GELU(approximate='none')
  (fc9): Linear(in_features=32, out_features=2, bias=True)
)
tensor(204.9421, grad_fn=<AddBackward0>) 0
tensor(241.8972, grad_fn=<AddBackward0>) 47000
tensor(271.4979, grad_fn=<AddBackward0>) 47100
tensor(327.7562, grad_fn=<AddBackward0>) 47200
tensor(208.2040, grad_fn=<AddBackward0>) 47300
tensor(179.2714, grad_fn=<AddBackward0>) 47400
tensor(373.2407, grad_fn=<AddBackward0>) 47500
tensor(215.5536, grad_fn=<AddBackward0>) 47600
tensor(325.8745, grad_fn=<AddBackward0>) 47700
tensor(329.9120, grad_fn=<AddBackward0>) 47800
tensor(221.5256, grad_fn=<AddBackward0>) 47900
tensor(277.9410, grad_fn=<AddBackward0>) 48000
tensor(150.8790, grad_fn=<AddBackward0>) 48100
tensor(241.3832, grad_fn=<AddBackward0>) 48200
tensor(302.2776, grad_fn=<AddBackward0>) 48300
tensor(184.6279, grad_fn=<AddBackward0>) 48400
tensor(281.6512, grad_fn=<AddBackward0>) 48500
tensor(284.7599, grad_fn=<AddBackward0>) 48600
tensor(320.2627, grad_fn=<AddBackward0>) 48700
tensor(261.9582, grad_fn=<AddBackward0>) 48800
tensor(373.5385, grad_fn=<AddBackward0>) 48900
tensor(251.3997, grad_fn=<AddBackward0>) 49000
tensor(265.8333, grad_fn=<AddBackward0>) 49100
tensor(156.2743, grad_fn=<AddBackward0>) 49200
tensor(183.4025, grad_fn=<AddBackward0>) 49300
tensor(363.7699, grad_fn=<AddBackward0>) 49400
tensor(267.1635, grad_fn=<AddBackward0>) 49500
tensor(232.0597, grad_fn=<AddBackward0>) 49600
tensor(236.6163, grad_fn=<AddBackward0>) 49700
tensor(465.7056, grad_fn=<AddBackward0>) 49800
tensor(224.5210, grad_fn=<AddBackward0>) 49900
tensor(307.4957, grad_fn=<AddBackward0>) 50000
tensor(394.2414, grad_fn=<AddBackward0>) 50100
tensor(209.1953, grad_fn=<AddBackward0>) 50200
tensor(240.1114, grad_fn=<AddBackward0>) 50300
tensor(260.9866, grad_fn=<AddBackward0>) 50400
tensor(324.6922, grad_fn=<AddBackward0>) 50500
tensor(228.5135, grad_fn=<AddBackward0>) 50600
tensor(235.8949, grad_fn=<AddBackward0>) 50700
tensor(361.4074, grad_fn=<AddBackward0>) 50800
tensor(270.6061, grad_fn=<AddBackward0>) 50900
tensor(190.4475, grad_fn=<AddBackward0>) 51000
tensor(224.9691, grad_fn=<AddBackward0>) 51100
tensor(191.6813, grad_fn=<AddBackward0>) 51200
tensor(375.0460, grad_fn=<AddBackward0>) 51300
tensor(354.4053, grad_fn=<AddBackward0>) 51400
tensor(252.4409, grad_fn=<AddBackward0>) 51500
tensor(335.7472, grad_fn=<AddBackward0>) 51600
tensor(235.6949, grad_fn=<AddBackward0>) 51700
tensor(274.0955, grad_fn=<AddBackward0>) 51800
tensor(230.9231, grad_fn=<AddBackward0>) 51900
tensor(278.5179, grad_fn=<AddBackward0>) 52000
tensor(291.1874, grad_fn=<AddBackward0>) 52100
tensor(209.5140, grad_fn=<AddBackward0>) 52200
tensor(245.4798, grad_fn=<AddBackward0>) 52300
tensor(259.1503, grad_fn=<AddBackward0>) 52400
tensor(210.7663, grad_fn=<AddBackward0>) 52500
tensor(247.8029, grad_fn=<AddBackward0>) 52600
tensor(394.3947, grad_fn=<AddBackward0>) 52700
tensor(181.8170, grad_fn=<AddBackward0>) 52800
tensor(348.3038, grad_fn=<AddBackward0>) 52900
tensor(236.8476, grad_fn=<AddBackward0>) 53000
tensor(179.0867, grad_fn=<AddBackward0>) 53100
tensor(234.6645, grad_fn=<AddBackward0>) 53200
tensor(380.4701, grad_fn=<AddBackward0>) 53300
tensor(236.6640, grad_fn=<AddBackward0>) 53400
tensor(160.2668, grad_fn=<AddBackward0>) 53500
tensor(240.0775, grad_fn=<AddBackward0>) 53600
tensor(274.0732, grad_fn=<AddBackward0>) 53700
tensor(690.1683, grad_fn=<AddBackward0>) 53800
tensor(184.4852, grad_fn=<AddBackward0>) 53900
tensor(323.0022, grad_fn=<AddBackward0>) 54000
tensor(155.6218, grad_fn=<AddBackward0>) 54100
tensor(321.1458, grad_fn=<AddBackward0>) 54200
tensor(168.6534, grad_fn=<AddBackward0>) 54300
tensor(291.1405, grad_fn=<AddBackward0>) 54400
tensor(288.7773, grad_fn=<AddBackward0>) 54500
tensor(282.4694, grad_fn=<AddBackward0>) 54600
tensor(494.3611, grad_fn=<AddBackward0>) 54700
tensor(440.2207, grad_fn=<AddBackward0>) 54800
tensor(607.8496, grad_fn=<AddBackward0>) 54900
tensor(223.0084, grad_fn=<AddBackward0>) 55000
tensor(246.1623, grad_fn=<AddBackward0>) 55100
tensor(253.7793, grad_fn=<AddBackward0>) 55200
tensor(199.2305, grad_fn=<AddBackward0>) 55300
tensor(246.6945, grad_fn=<AddBackward0>) 55400
tensor(153.1390, grad_fn=<AddBackward0>) 55500
tensor(469.6927, grad_fn=<AddBackward0>) 55600
tensor(180.0356, grad_fn=<AddBackward0>) 55700
tensor(317.2820, grad_fn=<AddBackward0>) 55800
tensor(297.8123, grad_fn=<AddBackward0>) 55900
tensor(134.3409, grad_fn=<AddBackward0>) 56000
tensor(281.0766, grad_fn=<AddBackward0>) 56100
tensor(430.7420, grad_fn=<AddBackward0>) 56200
tensor(274.1525, grad_fn=<AddBackward0>) 56300
tensor(180.6678, grad_fn=<AddBackward0>) 56400
tensor(471.7870, grad_fn=<AddBackward0>) 56500
tensor(179.2045, grad_fn=<AddBackward0>) 56600
tensor(240.0812, grad_fn=<AddBackward0>) 56700
tensor(211.9439, grad_fn=<AddBackward0>) 56800
tensor(596.8751, grad_fn=<AddBackward0>) 56900
tensor(372.0013, grad_fn=<AddBackward0>) 57000
tensor(214.8758, grad_fn=<AddBackward0>) 57100
tensor(320.0905, grad_fn=<AddBackward0>) 57200
tensor(270.3103, grad_fn=<AddBackward0>) 57300
tensor(290.0237, grad_fn=<AddBackward0>) 57400
tensor(211.9307, grad_fn=<AddBackward0>) 57500
tensor(220.0731, grad_fn=<AddBackward0>) 57600
tensor(356.9141, grad_fn=<AddBackward0>) 57700
tensor(524.8835, grad_fn=<AddBackward0>) 57800
tensor(217.1135, grad_fn=<AddBackward0>) 57900
tensor(226.6057, grad_fn=<AddBackward0>) 58000
tensor(237.2865, grad_fn=<AddBackward0>) 58100
tensor(379.7384, grad_fn=<AddBackward0>) 58200
tensor(325.4848, grad_fn=<AddBackward0>) 58300
tensor(406.4962, grad_fn=<AddBackward0>) 58400
tensor(134.7142, grad_fn=<AddBackward0>) 58500
tensor(434.4636, grad_fn=<AddBackward0>) 58600
tensor(239.2827, grad_fn=<AddBackward0>) 58700
tensor(195.8557, grad_fn=<AddBackward0>) 58800
tensor(227.5968, grad_fn=<AddBackward0>) 58900
tensor(259.7559, grad_fn=<AddBackward0>) 59000
tensor(184.3752, grad_fn=<AddBackward0>) 59100
tensor(363.6682, grad_fn=<AddBackward0>) 59200
tensor(167.4490, grad_fn=<AddBackward0>) 59300
tensor(225.6950, grad_fn=<AddBackward0>) 59400
tensor(239.7702, grad_fn=<AddBackward0>) 59500
tensor(264.1258, grad_fn=<AddBackward0>) 59600
tensor(280.1194, grad_fn=<AddBackward0>) 59700
tensor(250.4388, grad_fn=<AddBackward0>) 59800
tensor(271.2772, grad_fn=<AddBackward0>) 59900
tensor(281.1974, grad_fn=<AddBackward0>) 60000
tensor(419.4539, grad_fn=<AddBackward0>) 60100
tensor(169.0064, grad_fn=<AddBackward0>) 60200
tensor(270.5955, grad_fn=<AddBackward0>) 60300
tensor(165.7028, grad_fn=<AddBackward0>) 60400
tensor(216.5711, grad_fn=<AddBackward0>) 60500
tensor(225.9546, grad_fn=<AddBackward0>) 60600
tensor(321.1568, grad_fn=<AddBackward0>) 60700
tensor(201.1073, grad_fn=<AddBackward0>) 60800
tensor(285.5679, grad_fn=<AddBackward0>) 60900
tensor(376.8832, grad_fn=<AddBackward0>) 61000
tensor(281.2480, grad_fn=<AddBackward0>) 61100
tensor(413.2218, grad_fn=<AddBackward0>) 61200
tensor(340.0298, grad_fn=<AddBackward0>) 61300
tensor(171.2593, grad_fn=<AddBackward0>) 61400
tensor(304.3046, grad_fn=<AddBackward0>) 61500
tensor(298.8864, grad_fn=<AddBackward0>) 61600
tensor(288.7106, grad_fn=<AddBackward0>) 61700
tensor(316.1698, grad_fn=<AddBackward0>) 61800
tensor(201.5511, grad_fn=<AddBackward0>) 61900
tensor(172.1573, grad_fn=<AddBackward0>) 62000
tensor(259.8267, grad_fn=<AddBackward0>) 62100
tensor(165.8958, grad_fn=<AddBackward0>) 62200
tensor(527.2148, grad_fn=<AddBackward0>) 62300
tensor(234.8556, grad_fn=<AddBackward0>) 62400
tensor(187.7160, grad_fn=<AddBackward0>) 62500
tensor(330.0890, grad_fn=<AddBackward0>) 62600
tensor(247.7795, grad_fn=<AddBackward0>) 62700
tensor(329.5785, grad_fn=<AddBackward0>) 62800
tensor(245.3386, grad_fn=<AddBackward0>) 62900
tensor(257.0806, grad_fn=<AddBackward0>) 63000
tensor(303.2518, grad_fn=<AddBackward0>) 63100
tensor(204.9546, grad_fn=<AddBackward0>) 63200
tensor(418.5929, grad_fn=<AddBackward0>) 63300
tensor(491.7493, grad_fn=<AddBackward0>) 63400
tensor(557.2621, grad_fn=<AddBackward0>) 63500
tensor(309.2622, grad_fn=<AddBackward0>) 63600
tensor(182.0234, grad_fn=<AddBackward0>) 63700
tensor(238.2464, grad_fn=<AddBackward0>) 63800
tensor(272.1856, grad_fn=<AddBackward0>) 63900
tensor(203.7113, grad_fn=<AddBackward0>) 64000
tensor(203.2182, grad_fn=<AddBackward0>) 64100
tensor(262.0186, grad_fn=<AddBackward0>) 64200
tensor(293.6778, grad_fn=<AddBackward0>) 64300
tensor(149.0493, grad_fn=<AddBackward0>) 64400
tensor(210.4925, grad_fn=<AddBackward0>) 64500
tensor(176.0602, grad_fn=<AddBackward0>) 64600
tensor(210.6065, grad_fn=<AddBackward0>) 64700
tensor(259.0718, grad_fn=<AddBackward0>) 64800
tensor(197.3766, grad_fn=<AddBackward0>) 64900
tensor(435.1189, grad_fn=<AddBackward0>) 65000
tensor(262.3054, grad_fn=<AddBackward0>) 65100
tensor(270.9683, grad_fn=<AddBackward0>) 65200
tensor(239.7818, grad_fn=<AddBackward0>) 65300
tensor(334.3967, grad_fn=<AddBackward0>) 65400
tensor(239.8943, grad_fn=<AddBackward0>) 65500
tensor(492.1731, grad_fn=<AddBackward0>) 65600
tensor(259.1508, grad_fn=<AddBackward0>) 65700
tensor(307.9082, grad_fn=<AddBackward0>) 65800
tensor(188.8175, grad_fn=<AddBackward0>) 65900
tensor(277.7899, grad_fn=<AddBackward0>) 66000
tensor(299.8041, grad_fn=<AddBackward0>) 66100
tensor(315.1395, grad_fn=<AddBackward0>) 66200
tensor(340.3910, grad_fn=<AddBackward0>) 66300
tensor(518.4738, grad_fn=<AddBackward0>) 66400
tensor(232.0067, grad_fn=<AddBackward0>) 66500
tensor(279.5836, grad_fn=<AddBackward0>) 66600
tensor(290.1849, grad_fn=<AddBackward0>) 66700
tensor(281.1204, grad_fn=<AddBackward0>) 66800
tensor(189.1718, grad_fn=<AddBackward0>) 66900
tensor(159.9300, grad_fn=<AddBackward0>) 67000
tensor(165.3746, grad_fn=<AddBackward0>) 67100
tensor(304.5537, grad_fn=<AddBackward0>) 67200
tensor(521.0244, grad_fn=<AddBackward0>) 67300
tensor(160.8351, grad_fn=<AddBackward0>) 67400
tensor(233.9031, grad_fn=<AddBackward0>) 67500
tensor(213.8042, grad_fn=<AddBackward0>) 67600
tensor(271.2434, grad_fn=<AddBackward0>) 67700
tensor(391.3928, grad_fn=<AddBackward0>) 67800
tensor(142.8852, grad_fn=<AddBackward0>) 67900
tensor(186.5681, grad_fn=<AddBackward0>) 68000
tensor(285.1826, grad_fn=<AddBackward0>) 68100
tensor(222.7944, grad_fn=<AddBackward0>) 68200
tensor(307.3618, grad_fn=<AddBackward0>) 68300
tensor(191.1066, grad_fn=<AddBackward0>) 68400
tensor(278.1089, grad_fn=<AddBackward0>) 68500
tensor(211.0820, grad_fn=<AddBackward0>) 68600
tensor(195.0647, grad_fn=<AddBackward0>) 68700
tensor(281.9472, grad_fn=<AddBackward0>) 68800
tensor(195.9037, grad_fn=<AddBackward0>) 68900
tensor(158.0014, grad_fn=<AddBackward0>) 69000
tensor(205.7805, grad_fn=<AddBackward0>) 69100
tensor(341.2394, grad_fn=<AddBackward0>) 69200
tensor(491.9017, grad_fn=<AddBackward0>) 69300
tensor(434.2772, grad_fn=<AddBackward0>) 69400
tensor(152.7615, grad_fn=<AddBackward0>) 69500
tensor(359.5432, grad_fn=<AddBackward0>) 69600
tensor(281.9776, grad_fn=<AddBackward0>) 69700
tensor(328.9625, grad_fn=<AddBackward0>) 69800
tensor(281.3181, grad_fn=<AddBackward0>) 69900
tensor(283.1891, grad_fn=<AddBackward0>) 70000
tensor(219.3369, grad_fn=<AddBackward0>) 70100
tensor(278.8647, grad_fn=<AddBackward0>) 70200
tensor(395.3138, grad_fn=<AddBackward0>) 70300
tensor(294.3170, grad_fn=<AddBackward0>) 70400
tensor(253.6810, grad_fn=<AddBackward0>) 70500
tensor(188.8604, grad_fn=<AddBackward0>) 70600
tensor(311.9228, grad_fn=<AddBackward0>) 70700
tensor(226.4015, grad_fn=<AddBackward0>) 70800
tensor(181.3930, grad_fn=<AddBackward0>) 70900
tensor(254.8415, grad_fn=<AddBackward0>) 71000
tensor(263.8137, grad_fn=<AddBackward0>) 71100
tensor(425.8675, grad_fn=<AddBackward0>) 71200
tensor(300.0305, grad_fn=<AddBackward0>) 71300
tensor(211.4579, grad_fn=<AddBackward0>) 71400
tensor(178.2915, grad_fn=<AddBackward0>) 71500
tensor(182.3828, grad_fn=<AddBackward0>) 71600
tensor(193.0245, grad_fn=<AddBackward0>) 71700
tensor(196.8977, grad_fn=<AddBackward0>) 71800
tensor(191.7758, grad_fn=<AddBackward0>) 71900
tensor(314.7549, grad_fn=<AddBackward0>) 72000
tensor(183.5372, grad_fn=<AddBackward0>) 72100
tensor(268.2992, grad_fn=<AddBackward0>) 72200
tensor(343.0807, grad_fn=<AddBackward0>) 72300
tensor(252.9926, grad_fn=<AddBackward0>) 72400
tensor(221.6230, grad_fn=<AddBackward0>) 72500
tensor(193.9559, grad_fn=<AddBackward0>) 72600
tensor(254.3195, grad_fn=<AddBackward0>) 72700
tensor(241.7747, grad_fn=<AddBackward0>) 72800
tensor(258.6532, grad_fn=<AddBackward0>) 72900
tensor(289.5676, grad_fn=<AddBackward0>) 73000
tensor(168.0744, grad_fn=<AddBackward0>) 73100
tensor(153.8462, grad_fn=<AddBackward0>) 73200
tensor(251.0683, grad_fn=<AddBackward0>) 73300
tensor(224.0646, grad_fn=<AddBackward0>) 73400
tensor(338.5514, grad_fn=<AddBackward0>) 73500
tensor(159.7031, grad_fn=<AddBackward0>) 73600
tensor(225.6008, grad_fn=<AddBackward0>) 73700
tensor(249.9029, grad_fn=<AddBackward0>) 73800
tensor(246.3414, grad_fn=<AddBackward0>) 73900
tensor(297.7844, grad_fn=<AddBackward0>) 74000
tensor(244.3497, grad_fn=<AddBackward0>) 74100
tensor(374.2433, grad_fn=<AddBackward0>) 74200
tensor(156.9799, grad_fn=<AddBackward0>) 74300
tensor(181.5897, grad_fn=<AddBackward0>) 74400
tensor(244.5598, grad_fn=<AddBackward0>) 74500
tensor(261.5508, grad_fn=<AddBackward0>) 74600
tensor(275.9569, grad_fn=<AddBackward0>) 74700
tensor(197.4792, grad_fn=<AddBackward0>) 74800
tensor(394.7808, grad_fn=<AddBackward0>) 74900
tensor(268.7759, grad_fn=<AddBackward0>) 75000
tensor(273.2295, grad_fn=<AddBackward0>) 75100
tensor(218.5803, grad_fn=<AddBackward0>) 75200
tensor(216.1666, grad_fn=<AddBackward0>) 75300
tensor(499.9290, grad_fn=<AddBackward0>) 75400
tensor(176.9640, grad_fn=<AddBackward0>) 75500
tensor(262.0844, grad_fn=<AddBackward0>) 75600
tensor(298.6135, grad_fn=<AddBackward0>) 75700
tensor(278.2181, grad_fn=<AddBackward0>) 75800
tensor(248.7408, grad_fn=<AddBackward0>) 75900
tensor(201.1785, grad_fn=<AddBackward0>) 76000
tensor(215.0400, grad_fn=<AddBackward0>) 76100
tensor(229.3759, grad_fn=<AddBackward0>) 76200
tensor(338.1449, grad_fn=<AddBackward0>) 76300
tensor(230.5760, grad_fn=<AddBackward0>) 76400
tensor(233.1729, grad_fn=<AddBackward0>) 76500
tensor(220.7905, grad_fn=<AddBackward0>) 76600
tensor(344.2778, grad_fn=<AddBackward0>) 76700
tensor(344.0817, grad_fn=<AddBackward0>) 76800
tensor(322.0470, grad_fn=<AddBackward0>) 76900
tensor(235.1682, grad_fn=<AddBackward0>) 77000
tensor(402.2018, grad_fn=<AddBackward0>) 77100
tensor(305.1266, grad_fn=<AddBackward0>) 77200
tensor(190.1252, grad_fn=<AddBackward0>) 77300
tensor(182.8421, grad_fn=<AddBackward0>) 77400
tensor(371.9014, grad_fn=<AddBackward0>) 77500
tensor(204.4640, grad_fn=<AddBackward0>) 77600
tensor(163.7646, grad_fn=<AddBackward0>) 77700
tensor(247.9949, grad_fn=<AddBackward0>) 77800
tensor(202.5869, grad_fn=<AddBackward0>) 77900
tensor(359.3953, grad_fn=<AddBackward0>) 78000
tensor(231.3438, grad_fn=<AddBackward0>) 78100
tensor(302.6239, grad_fn=<AddBackward0>) 78200
tensor(285.9098, grad_fn=<AddBackward0>) 78300
tensor(137.2098, grad_fn=<AddBackward0>) 78400
tensor(195.7689, grad_fn=<AddBackward0>) 78500
tensor(327.9518, grad_fn=<AddBackward0>) 78600
tensor(234.5758, grad_fn=<AddBackward0>) 78700
tensor(479.4503, grad_fn=<AddBackward0>) 78800
tensor(255.8426, grad_fn=<AddBackward0>) 78900
tensor(233.7773, grad_fn=<AddBackward0>) 79000
tensor(285.3279, grad_fn=<AddBackward0>) 79100
tensor(388.2992, grad_fn=<AddBackward0>) 79200
tensor(165.5365, grad_fn=<AddBackward0>) 79300
tensor(163.2620, grad_fn=<AddBackward0>) 79400
tensor(212.2847, grad_fn=<AddBackward0>) 79500
tensor(296.7492, grad_fn=<AddBackward0>) 79600
tensor(160.9619, grad_fn=<AddBackward0>) 79700
tensor(469.5831, grad_fn=<AddBackward0>) 79800
tensor(423.6790, grad_fn=<AddBackward0>) 79900
tensor(247.6846, grad_fn=<AddBackward0>) 80000
tensor(185.1174, grad_fn=<AddBackward0>) 80100
tensor(282.9815, grad_fn=<AddBackward0>) 80200
tensor(327.5966, grad_fn=<AddBackward0>) 80300
tensor(266.9203, grad_fn=<AddBackward0>) 80400
tensor(298.1879, grad_fn=<AddBackward0>) 80500
tensor(191.9685, grad_fn=<AddBackward0>) 80600
tensor(199.1066, grad_fn=<AddBackward0>) 80700
tensor(239.1272, grad_fn=<AddBackward0>) 80800
tensor(151.4007, grad_fn=<AddBackward0>) 80900
tensor(338.7793, grad_fn=<AddBackward0>) 81000
tensor(247.2353, grad_fn=<AddBackward0>) 81100
tensor(303.0718, grad_fn=<AddBackward0>) 81200
tensor(334.3550, grad_fn=<AddBackward0>) 81300
tensor(161.0818, grad_fn=<AddBackward0>) 81400
tensor(323.4470, grad_fn=<AddBackward0>) 81500
tensor(251.4909, grad_fn=<AddBackward0>) 81600
tensor(194.6936, grad_fn=<AddBackward0>) 81700
tensor(186.4275, grad_fn=<AddBackward0>) 81800
tensor(241.3055, grad_fn=<AddBackward0>) 81900
tensor(184.5359, grad_fn=<AddBackward0>) 82000
tensor(289.9584, grad_fn=<AddBackward0>) 82100
tensor(296.0579, grad_fn=<AddBackward0>) 82200
tensor(430.0745, grad_fn=<AddBackward0>) 82300
tensor(189.5193, grad_fn=<AddBackward0>) 82400
tensor(226.9784, grad_fn=<AddBackward0>) 82500
tensor(265.1106, grad_fn=<AddBackward0>) 82600
tensor(261.8357, grad_fn=<AddBackward0>) 82700
tensor(238.7390, grad_fn=<AddBackward0>) 82800
tensor(315.5874, grad_fn=<AddBackward0>) 82900
tensor(252.9755, grad_fn=<AddBackward0>) 83000
tensor(305.1609, grad_fn=<AddBackward0>) 83100
tensor(344.8235, grad_fn=<AddBackward0>) 83200
tensor(264.2261, grad_fn=<AddBackward0>) 83300
tensor(313.3284, grad_fn=<AddBackward0>) 83400
tensor(203.9494, grad_fn=<AddBackward0>) 83500
tensor(209.5119, grad_fn=<AddBackward0>) 83600
tensor(204.1892, grad_fn=<AddBackward0>) 83700
tensor(251.4548, grad_fn=<AddBackward0>) 83800
tensor(292.7710, grad_fn=<AddBackward0>) 83900
tensor(274.2404, grad_fn=<AddBackward0>) 84000
tensor(211.0164, grad_fn=<AddBackward0>) 84100
tensor(223.0591, grad_fn=<AddBackward0>) 84200
tensor(284.5464, grad_fn=<AddBackward0>) 84300
tensor(231.1379, grad_fn=<AddBackward0>) 84400
tensor(200.0793, grad_fn=<AddBackward0>) 84500
tensor(309.9104, grad_fn=<AddBackward0>) 84600
tensor(279.5071, grad_fn=<AddBackward0>) 84700
tensor(266.0845, grad_fn=<AddBackward0>) 84800
tensor(620.8505, grad_fn=<AddBackward0>) 84900
tensor(224.5297, grad_fn=<AddBackward0>) 85000
tensor(211.5718, grad_fn=<AddBackward0>) 85100
tensor(281.4812, grad_fn=<AddBackward0>) 85200
tensor(290.1893, grad_fn=<AddBackward0>) 85300
tensor(237.8692, grad_fn=<AddBackward0>) 85400
tensor(374.3259, grad_fn=<AddBackward0>) 85500
tensor(218.8208, grad_fn=<AddBackward0>) 85600
tensor(249.0323, grad_fn=<AddBackward0>) 85700
tensor(183.6383, grad_fn=<AddBackward0>) 85800
tensor(338.6906, grad_fn=<AddBackward0>) 85900
tensor(279.5955, grad_fn=<AddBackward0>) 86000
tensor(178.0738, grad_fn=<AddBackward0>) 86100
tensor(596.3551, grad_fn=<AddBackward0>) 86200
tensor(386.1046, grad_fn=<AddBackward0>) 86300
tensor(317.7922, grad_fn=<AddBackward0>) 86400
tensor(309.6490, grad_fn=<AddBackward0>) 86500
tensor(257.0273, grad_fn=<AddBackward0>) 86600
tensor(206.2473, grad_fn=<AddBackward0>) 86700
tensor(259.3963, grad_fn=<AddBackward0>) 86800
tensor(190.0392, grad_fn=<AddBackward0>) 86900
tensor(179.7357, grad_fn=<AddBackward0>) 87000
tensor(259.1803, grad_fn=<AddBackward0>) 87100
tensor(216.2564, grad_fn=<AddBackward0>) 87200
tensor(264.6532, grad_fn=<AddBackward0>) 87300
tensor(214.6376, grad_fn=<AddBackward0>) 87400
tensor(187.5150, grad_fn=<AddBackward0>) 87500
tensor(225.5332, grad_fn=<AddBackward0>) 87600
tensor(315.0140, grad_fn=<AddBackward0>) 87700
tensor(221.8109, grad_fn=<AddBackward0>) 87800
tensor(419.6166, grad_fn=<AddBackward0>) 87900
tensor(312.1447, grad_fn=<AddBackward0>) 88000
tensor(246.7036, grad_fn=<AddBackward0>) 88100
tensor(166.9454, grad_fn=<AddBackward0>) 88200
tensor(324.4932, grad_fn=<AddBackward0>) 88300
tensor(178.3000, grad_fn=<AddBackward0>) 88400
tensor(176.3284, grad_fn=<AddBackward0>) 88500
tensor(173.0780, grad_fn=<AddBackward0>) 88600
tensor(147.4313, grad_fn=<AddBackward0>) 88700
tensor(231.4889, grad_fn=<AddBackward0>) 88800
tensor(272.4280, grad_fn=<AddBackward0>) 88900
tensor(211.7467, grad_fn=<AddBackward0>) 89000
tensor(227.5835, grad_fn=<AddBackward0>) 89100
tensor(412.8708, grad_fn=<AddBackward0>) 89200
tensor(255.4737, grad_fn=<AddBackward0>) 89300
tensor(371.2781, grad_fn=<AddBackward0>) 89400
tensor(248.8460, grad_fn=<AddBackward0>) 89500
tensor(191.8831, grad_fn=<AddBackward0>) 89600
tensor(495.0930, grad_fn=<AddBackward0>) 89700
tensor(224.0529, grad_fn=<AddBackward0>) 89800
tensor(183.9655, grad_fn=<AddBackward0>) 89900
tensor(242.4454, grad_fn=<AddBackward0>) 90000
tensor(221.8427, grad_fn=<AddBackward0>) 90100
tensor(207.0892, grad_fn=<AddBackward0>) 90200
tensor(168.8974, grad_fn=<AddBackward0>) 90300
tensor(205.9511, grad_fn=<AddBackward0>) 90400
tensor(296.8948, grad_fn=<AddBackward0>) 90500
tensor(172.0508, grad_fn=<AddBackward0>) 90600
tensor(299.5738, grad_fn=<AddBackward0>) 90700
tensor(216.2845, grad_fn=<AddBackward0>) 90800
tensor(305.4484, grad_fn=<AddBackward0>) 90900
tensor(331.1032, grad_fn=<AddBackward0>) 91000
tensor(229.7067, grad_fn=<AddBackward0>) 91100
tensor(222.0861, grad_fn=<AddBackward0>) 91200
tensor(265.1387, grad_fn=<AddBackward0>) 91300
tensor(441.8715, grad_fn=<AddBackward0>) 91400
tensor(349.6541, grad_fn=<AddBackward0>) 91500
tensor(176.4798, grad_fn=<AddBackward0>) 91600
tensor(308.1602, grad_fn=<AddBackward0>) 91700
tensor(345.5883, grad_fn=<AddBackward0>) 91800
tensor(178.6207, grad_fn=<AddBackward0>) 91900
tensor(332.6456, grad_fn=<AddBackward0>) 92000
tensor(212.8698, grad_fn=<AddBackward0>) 92100
tensor(261.0946, grad_fn=<AddBackward0>) 92200
tensor(218.7330, grad_fn=<AddBackward0>) 92300
tensor(184.9398, grad_fn=<AddBackward0>) 92400
tensor(342.0259, grad_fn=<AddBackward0>) 92500
tensor(187.3122, grad_fn=<AddBackward0>) 92600
tensor(197.2843, grad_fn=<AddBackward0>) 92700
tensor(321.4836, grad_fn=<AddBackward0>) 92800
tensor(228.8337, grad_fn=<AddBackward0>) 92900
tensor(290.2912, grad_fn=<AddBackward0>) 93000
tensor(231.9545, grad_fn=<AddBackward0>) 93100
tensor(196.3250, grad_fn=<AddBackward0>) 93200
tensor(205.7697, grad_fn=<AddBackward0>) 93300
tensor(223.6528, grad_fn=<AddBackward0>) 93400
tensor(250.9180, grad_fn=<AddBackward0>) 93500
tensor(380.3962, grad_fn=<AddBackward0>) 93600
tensor(188.6878, grad_fn=<AddBackward0>) 93700
tensor(201.7930, grad_fn=<AddBackward0>) 93800
tensor(334.1414, grad_fn=<AddBackward0>) 93900
tensor(286.0435, grad_fn=<AddBackward0>) 94000
tensor(241.9042, grad_fn=<AddBackward0>) 94100
tensor(281.5583, grad_fn=<AddBackward0>) 94200
tensor(178.9266, grad_fn=<AddBackward0>) 94300
tensor(289.5042, grad_fn=<AddBackward0>) 94400
tensor(300.6887, grad_fn=<AddBackward0>) 94500
tensor(194.1949, grad_fn=<AddBackward0>) 94600
tensor(211.2454, grad_fn=<AddBackward0>) 94700
tensor(221.5007, grad_fn=<AddBackward0>) 94800
tensor(252.9597, grad_fn=<AddBackward0>) 94900
tensor(239.2969, grad_fn=<AddBackward0>) 95000
tensor(324.0718, grad_fn=<AddBackward0>) 95100
tensor(339.4698, grad_fn=<AddBackward0>) 95200
tensor(213.2913, grad_fn=<AddBackward0>) 95300
